"","genotypeX2500amol.genotypeX125amol.estimate","genotypeX2500amol.genotypeX125amol.se","genotypeX2500amol.genotypeX125amol.df","genotypeX2500amol.genotypeX125amol.Tval","genotypeX2500amol.genotypeX125amol.pval","genotypeX2500amol.genotypeX125amol.qval","genotypeX50000amol.genotypeX125amol.estimate","genotypeX50000amol.genotypeX125amol.se","genotypeX50000amol.genotypeX125amol.df","genotypeX50000amol.genotypeX125amol.Tval","genotypeX50000amol.genotypeX125amol.pval","genotypeX50000amol.genotypeX125amol.qval","genotypeX500amol.genotypeX125amol.estimate","genotypeX500amol.genotypeX125amol.se","genotypeX500amol.genotypeX125amol.df","genotypeX500amol.genotypeX125amol.Tval","genotypeX500amol.genotypeX125amol.pval","genotypeX500amol.genotypeX125amol.qval","genotypeX12500amol.genotypeX125amol.estimate","genotypeX12500amol.genotypeX125amol.se","genotypeX12500amol.genotypeX125amol.df","genotypeX12500amol.genotypeX125amol.Tval","genotypeX12500amol.genotypeX125amol.pval","genotypeX12500amol.genotypeX125amol.qval","genotypeX25000amol.genotypeX125amol.estimate","genotypeX25000amol.genotypeX125amol.se","genotypeX25000amol.genotypeX125amol.df","genotypeX25000amol.genotypeX125amol.Tval","genotypeX25000amol.genotypeX125amol.pval","genotypeX25000amol.genotypeX125amol.qval","genotypeX250amol.genotypeX125amol.estimate","genotypeX250amol.genotypeX125amol.se","genotypeX250amol.genotypeX125amol.df","genotypeX250amol.genotypeX125amol.Tval","genotypeX250amol.genotypeX125amol.pval","genotypeX250amol.genotypeX125amol.qval","genotypeX5000amol.genotypeX125amol.estimate","genotypeX5000amol.genotypeX125amol.se","genotypeX5000amol.genotypeX125amol.df","genotypeX5000amol.genotypeX125amol.Tval","genotypeX5000amol.genotypeX125amol.pval","genotypeX5000amol.genotypeX125amol.qval","genotypeX50amol.genotypeX125amol.estimate","genotypeX50amol.genotypeX125amol.se","genotypeX50amol.genotypeX125amol.df","genotypeX50amol.genotypeX125amol.Tval","genotypeX50amol.genotypeX125amol.pval","genotypeX50amol.genotypeX125amol.qval"
"P32771",0.0833202132067639,0.0644397132700291,23.5075220777304,1.29299478502671,0.208576493382869,0.488358859129074,-0.00418075978957909,0.0679119375586532,23.5075220777304,-0.0615614859459475,0.951432474855407,1,0.0647521399827658,0.0644397132700292,23.5075220777304,1.00484835665589,0.325201887052036,0.965688893444594,0.00321443042493288,0.0644397132700292,23.5075220777304,0.0498827549319328,0.960637246109193,1,0.0282998293711674,0.0644397132700292,23.5075220777304,0.439167524730897,0.664550578491053,0.982225160672534,-0.00962183836188753,0.0644397132700291,23.5075220777304,-0.149315350327026,0.882578426878107,1,0.0159183592682855,0.0654407953671993,23.5075220777304,0.243248254838054,0.809923193741153,1,-0.0734660164143702,0.0667656902260717,23.5075220777304,-1.10035582895363,0.282317828784584,0.807219866006292
"P04801",0.0310899070813589,0.0422076549732441,204.426622320364,0.736594039660982,0.462213719421514,0.78902121707417,-0.097298329630794,0.0429418654306806,204.426622320364,-2.26581515858595,0.0245103771503589,0.0830155817396937,0.0251375654722574,0.0416926345619325,204.426622320364,0.602925810191166,0.547226336224279,1,0.00442681862606802,0.0422362014707384,204.426622320364,0.104811002692441,0.916628542939836,1,-0.0530086173170293,0.0427937594107186,204.426622320364,-1.23869970871856,0.216877168989692,0.504744162063096,0.00666322025337794,0.0419833581115724,204.426622320364,0.158710988188943,0.874053259994433,1,0.0473541531641081,0.0420607922902782,204.426622320364,1.12585024165257,0.261548901063754,0.547838914390295,-0.0440058356661798,0.0441819560704651,204.426622320364,-0.996013748146314,0.320420954163441,0.839844085536807
"P15625",-2.96727893834718e-09,2.01279700901384e-05,229.066287529048,-0.000147420675063552,0.99988250362348,1,-1.11959741688861e-08,1.993717937748e-05,229.066287529048,-0.000561562594031354,0.99955242664086,1,-2.5609445970445e-09,2.01279700927273e-05,229.066287529048,-0.000127233128092228,0.999898593385686,1,-7.13541248780415e-09,2.01279700834117e-05,229.066287529048,-0.00035450233969121,0.999717456593935,1,-5.84958828673116e-09,2.03320133063221e-05,229.066287529048,-0.000287703347356766,0.999770696339118,1,-3.94668570972846e-09,1.99371793570934e-05,229.066287529048,-0.000197956071871535,0.999842226193327,1,7.52532709904908e-10,2.03320133088647e-05,229.066287529048,3.70122082094451e-05,0.999970500743097,1,-3.85287587020918e-09,1.99371793741704e-05,229.066287529048,-0.000193250800321372,0.999845976361672,1
"P20081",0.144345784077777,0.0273257091536078,98.3774918967093,5.28241676241067,7.65407478485598e-07,1.97730265275446e-05,-0.205589766704151,0.0279883259076358,98.3774918967093,-7.34555426368185,6.04099424646824e-11,1.68069089928527e-09,0.127389609613351,0.0276446528069744,98.3774918967093,4.60811030989732,1.22029143671766e-05,0.00158347029975753,-0.00230966169456123,0.0274240375995833,98.3774918967093,-0.0842203372196489,0.93305239570486,1,-0.0433549531814748,0.0281944989990096,98.3774918967093,-1.53770964977947,0.12732986358971,0.354966346338219,0.034106728841967,0.0275228591458315,98.3774918967093,1.23921459835442,0.218214330402511,1,0.147254310581514,0.0275836693953407,98.3774918967093,5.33845981370369,6.02768234180126e-07,1.26255508510702e-05,0.00671983900573397,0.0284886524888712,98.3774918967093,0.235877741439649,0.814017909421503,1
"P40531",0.0225600312149462,0.0337336635575008,158.688773860903,0.668769082151172,0.5046144891095,0.837422332033967,-0.0320781581550589,0.0357415637309711,158.688773860903,-0.897502929544804,0.370810245528928,0.662525645107879,0.00893422485758344,0.0346038630923096,158.688773860903,0.258185764801763,0.79659808884909,1,-0.0105696169421089,0.0346887268427423,158.688773860903,-0.304698900885729,0.760994724430635,1,-0.0373086881080699,0.0348234170392469,158.688773860903,-1.07136781166598,0.28563079094046,0.614058869546263,0.0176393397379272,0.0352041818639562,158.688773860903,0.501058079011552,0.617024564237583,1,0.0133112426683728,0.0347323677387638,158.688773860903,0.383251806168012,0.702045994191062,1,-0.00999173060308762,0.035223714917205,158.688773860903,-0.283664872560252,0.777036969505363,1
"P43616",-0.204160360602335,0.0514364235063489,72.640205652867,-3.96917877809165,0.000167679224645697,0.00196896059243053,-0.367227607696393,0.0523152079529726,72.640205652867,-7.01951921946871,9.79164338537369e-10,2.31142127188064e-08,-0.018641749610789,0.0514364235063489,72.640205652867,-0.362423130147998,0.718088185228014,1,-0.264948526525971,0.0522727578012676,72.640205652867,-5.06857754728116,2.9486849505593e-06,6.3396726437025e-05,-0.395179745456701,0.0535688368357775,72.640205652867,-7.37704547642463,2.12190071563578e-10,7.47487752098966e-09,-0.0684786301810016,0.0515261358555687,72.640205652867,-1.32900767821891,0.188004872198143,1,-0.197788478655484,0.0514755960101475,72.640205652867,-3.84237374573561,0.000258513512988499,0.00241383099477213,-0.122305268072198,0.0522025713972252,72.640205652867,-2.34289738606054,0.0218764739721501,0.191916339846589
"P07283",-3.20501932178424e-20,1.33318084655049e-10,132.05755868654,-2.404039429517e-10,0.999999999808548,1,-2.66052367711111e-20,1.33318084655049e-10,132.05755868654,-1.99562098720141e-10,0.999999999841074,1,-9.62533448752168e-20,1.33318084655049e-10,132.05755868654,-7.21982656173506e-10,0.999999999425031,1,-6.14420399798757e-20,1.33318084655049e-10,132.05755868654,-4.6086800705885e-10,0.999999999632976,1,-2.00548323357894e-20,1.33318084655049e-10,132.05755868654,-1.50428446280786e-10,0.999999999880202,1,-1.66625611989089e-19,1.33318084655049e-10,132.05755868654,-1.24983502740998e-09,0.999999999004662,1,-1.34327475284217e-20,1.33318084655049e-10,132.05755868654,-1.00757129561064e-10,0.99999999991976,1,-1.05842873568346e-19,1.33318084655049e-10,132.05755868654,-7.939123476174e-10,0.999999999367748,1
"P49435",0.0729924339404289,0.0823058856592331,20.8752482779074,0.886843429917464,0.385266593731768,0.716023045904365,-0.4211281663154,0.0777315107516774,20.8752482779074,-5.41772779459728,2.29610557743393e-05,0.000259226992003048,0.108360761945527,0.0744227748336343,20.8752482779074,1.45601614811808,0.160264269650931,0.676929603251755,-0.0411698615839329,0.0806081869895397,20.8752482779074,-0.510740448600778,0.614891817060072,0.951523123752204,-0.203202964457596,0.0811921976559224,20.8752482779074,-2.50274004552424,0.02070970297863,0.0891667767135459,-0.025179396061338,0.0744227748336343,20.8752482779074,-0.338329175680756,0.738494250309421,1,0.0688561942591626,0.0744227748336343,20.8752482779074,0.925203264902239,0.36543289020856,0.688645035176117,0.0194350224678502,0.0744227748336343,20.8752482779074,0.261143480759693,0.796540909765347,1
"P32447",5.21068479664927e-20,2.01555524889089e-10,26.4429550811196,2.58523540821647e-10,0.999999999795669,1,-1.60786760459005e-19,2.01555524889089e-10,26.4429550811196,-7.97729362901277e-10,0.999999999369492,1,1.08304093655687e-19,2.01555524889088e-10,26.4429550811196,5.37341229992499e-10,0.999999999575297,1,-2.5094243334396e-19,2.01555524889089e-10,26.4429550811196,-1.2450288002874e-09,0.999999999015956,1,1.63265673372357e-19,2.01555524889089e-10,26.4429550811196,8.10028271178366e-10,0.999999999359771,1,2.73605133689698e-20,2.01555524889089e-10,26.4429550811196,1.3574677937519e-10,0.999999999892709,1,-1.03007860913805e-19,2.01555524889089e-10,26.4429550811196,-5.1106443730822e-10,0.999999999596066,1,5.34188716128804e-20,2.01555524889089e-10,26.4429550811196,2.65033030686088e-10,0.999999999790524,1
"P35719",0.255675888409656,0.0500733263047073,72.7470859622317,5.10602964248493,2.54330125373247e-06,5.63159563326475e-05,-0.146606459783779,0.0503447510411065,72.7470859622317,-2.91205054652221,0.00476460191235952,0.0218330875866357,0.112886381164327,0.0506602264590609,72.7470859622317,2.22830391916135,0.0289513605166894,0.303989285425239,0.131474684754986,0.050259651099965,72.7470859622317,2.61590922096707,0.0108145584418921,0.0607160258661688,0.101558320763537,0.0507552104347368,72.7470859622317,2.00094374338423,0.0491300168029844,0.171512446046454,0.117556254902375,0.0501806176430237,72.7470859622317,2.34266257419647,0.0218851376919892,0.484831500944465,0.211570498762914,0.0506197451053877,72.7470859622317,4.17960419046827,8.02958914825609e-05,0.000818806788144536,-0.0492074894016533,0.0512684804913465,72.7470859622317,-0.959800035617573,0.340335118436349,0.862861485975718
"P12709",0.0517610527316099,0.0351821831875145,179.83642634282,1.47122912912291,0.142976810782604,0.370592068082001,-0.0392483837674837,0.0375537577638959,179.83642634282,-1.04512533776891,0.29736780517719,0.571974124032175,0.00824318948384948,0.035251800392925,179.83642634282,0.233837403819632,0.815377189244972,1,0.0252462166587935,0.0351832528206938,179.83642634282,0.717563460873192,0.473957536567856,0.822240979993196,-0.0157427039856002,0.0355049343645692,179.83642634282,-0.443394820110131,0.658013139966882,0.982225160672534,0.00659952091600991,0.035785170619194,179.83642634282,0.184420551916277,0.853891345607487,1,0.0223597272826913,0.0351821831875145,179.83642634282,0.635541210263106,0.525883381472977,0.869675404935425,0.0306876385221189,0.0354634552240673,179.83642634282,0.865331320037107,0.388009840640545,0.904965549771907
"P36008",0.0506413968969577,0.0432653246402664,176.826168938811,1.17048461598336,0.243381051430697,0.533887571818263,-0.208881115540013,0.0445731298545555,176.826168938811,-4.68625641101721,5.53468341490658e-06,6.9540619035681e-05,0.10693455816548,0.0433211783716444,176.826168938811,2.46841296070268,0.0145218576196622,0.254168560793836,-0.0297061858605499,0.0431870672491199,176.826168938811,-0.687849112077765,0.492449102710187,0.833723267590586,-0.111763425304131,0.0432511155814022,176.826168938811,-2.58405878788914,0.0105717506391939,0.0519941914867295,0.0445553357092365,0.0433215005656915,176.826168938811,1.02848089580078,0.305128453820289,1,0.0354989477521139,0.043063567418942,176.826168938811,0.824338295217487,0.410857914866123,0.74222583687936,0.0317747729654897,0.0459907420548943,176.826168938811,0.690894983333026,0.490537501036854,0.971729203336017
"P41338",0.0693253781621299,0.0286103510701008,126.255389858081,2.42308729425478,0.0168078654030294,0.0784704559478784,-0.0246175136291101,0.0290254064177051,126.255389858081,-0.848136741819875,0.39796689026776,0.685876565306604,0.0334872203777645,0.0291574812164506,126.255389858081,1.14849496529457,0.252935589424197,0.88083005144565,0.0251419443308286,0.0285907359785853,126.255389858081,0.879373806594561,0.38086926706251,0.742551165507261,-0.00181778627730219,0.0287566468288367,126.255389858081,-0.0632127343678799,0.949697073044751,1,-0.00464072207556495,0.0284975516473722,126.255389858081,-0.162846343187271,0.870899778607259,1,0.0753332049118862,0.0286847918029229,126.255389858081,2.62624199713417,0.00970137100216145,0.0494642271491784,0.0343608140548224,0.0291547172173622,126.255389858081,1.17856790716392,0.240786719105861,0.749545754635985
"P26785",-0.006682069399452,0.0684445590538938,74.1004642027266,-0.0976274738535532,0.922491698992816,1,-0.229061999123459,0.0683580274608158,74.1004642027266,-3.35091587092331,0.00126999478948819,0.00711745281303091,0.0298978096635358,0.0695773884552299,74.1004642027266,0.429705832991616,0.66865661638687,1,-0.0812428177240797,0.068669381769194,74.1004642027266,-1.18310105072952,0.240551045699198,0.585492167833898,-0.113502803101955,0.0683897836349283,74.1004642027266,-1.65964559425783,0.10121245843097,0.295998699184913,0.0261955422899174,0.0700246668593452,74.1004642027266,0.374090209419132,0.709405515490293,1,-0.0132214346506987,0.0686849887558404,74.1004642027266,-0.192493802360482,0.847882004304692,1,-0.0707173383626713,0.0688807488929996,74.1004642027266,-1.02666332029178,0.307918811765865,0.824776087992695
"P06780",0.283502777611219,0.0861779286981485,71.1128429392925,3.28973766130109,0.00156186289039259,0.0120076644054666,0.175646748992761,0.0972405141523875,71.1128429392925,1.80631242567785,0.0751007434198982,0.207770532224311,0.00792149082386999,0.0875771526073852,71.1128429392925,0.0904515685658635,0.928182668435544,1,0.180727454543645,0.0858560085036705,71.1128429392925,2.10500648345327,0.0388247763222206,0.155701434577196,0.17934886390203,0.0866151620134793,71.1128429392925,2.07064051758189,0.0420238243761211,0.152903586345042,0.0753368826764693,0.0860847394125135,71.1128429392925,0.875147943649558,0.384439711645507,1,0.170522644043835,0.0890675134912628,71.1128429392925,1.91453244128751,0.0595756364383896,0.196472843573412,-0.0320264669738689,0.0890080399902575,71.1128429392925,-0.359815438890401,0.720051537899167,1
"P33204",0.0632140156219016,0.0659270828098138,21.1553746723323,0.958847455821171,0.34846662909435,0.670910124287291,-0.300444759370437,0.0668357606492583,21.1553746723323,-4.49526954510349,0.000195707804697557,0.0014946703907784,0.0020559460716433,0.0660981985290588,21.1553746723323,0.0311044191429733,0.975477850843343,1,-0.0601604927178687,0.0659270828098138,21.1553746723323,-0.91253078634496,0.371771842293911,0.737976262881413,-0.121988252280031,0.0661508223036831,21.1553746723323,-1.84409275700325,0.0792212667557379,0.240770516610576,-0.104070321591925,0.0659270828098138,21.1553746723323,-1.57856706464848,0.129272240946312,0.907256091005025,0.0563612518231759,0.0659270828098138,21.1553746723323,0.854902862694026,0.402183172545196,0.73167126460687,-0.0786313681043212,0.0659270828098138,21.1553746723323,-1.19270206951454,0.246192290052097,0.76267018009435
"O94742",8.17245384427287e-20,2.3703263097324e-10,28.0485486309401,3.44781805387609e-10,0.999999999727345,1,-1.83289524722291e-19,2.3703263097324e-10,28.0485486309401,-7.73267055973334e-10,0.999999999388496,1,6.73118991290568e-20,2.3703263097324e-10,28.0485486309401,2.83977353044931e-10,0.999999999775429,1,2.41949657478074e-20,2.3703263097324e-10,28.0485486309401,1.02074409116013e-10,0.999999999919279,1,2.347083407917e-19,2.3703263097324e-10,28.0485486309401,9.9019421852596e-10,0.999999999216948,1,-1.49218778129465e-20,2.3703263097324e-10,28.0485486309401,-6.29528421959383e-11,0.999999999950216,1,2.17877604538722e-20,2.3703263097324e-10,28.0485486309401,9.19188230093601e-11,0.99999999992731,1,1.67701201893606e-19,2.3703263097324e-10,28.0485486309401,7.07502596604678e-10,0.999999999440503,1
"P0CX47,P0CX48",0.197773362664915,0.0503634574997525,152.46019124857,3.92692186921216,0.000129983083441489,0.0015497983025716,0.00338253130251135,0.0504254355208486,152.46019124857,0.0670798629218152,0.946606012579975,1,0.0646041268372812,0.0504286411048843,152.46019124857,1.28109989525425,0.202103800385519,0.759593426223743,0.142583281908586,0.0503478058548804,152.46019124857,2.83196615001574,0.00525151300248649,0.0369515551265867,0.126293439869338,0.0517852741716736,152.46019124857,2.43879060002004,0.0158848634108665,0.0711605152798932,0.0164243391846123,0.050462159870544,152.46019124857,0.325478323297049,0.745265339963468,1,0.204189863273403,0.0502052901022388,152.46019124857,4.06709856386823,7.60906266630148e-05,0.000796895076538331,0.0874381472907234,0.0529922390175026,152.46019124857,1.65001798210194,0.100997972461036,0.461363519171125
"P26784",0.00665642193816271,0.0413822758917612,52.0911488454532,0.160852002330011,0.872832168042225,1,-0.0435059962889016,0.0420587022033161,52.0911488454532,-1.03441128731432,0.305722430153277,0.58372003208187,-0.0152144116587311,0.0414921655245626,52.0911488454532,-0.366681552201087,0.715341858087856,1,-0.00642580683003644,0.041631624754765,52.0911488454532,-0.154349172483377,0.877930895513493,1,-0.0278189701860974,0.0415111723850726,52.0911488454532,-0.670156215489137,0.505718408966835,0.857955096403085,-0.0161662965489352,0.0414026176675078,52.0911488454532,-0.390465566181394,0.697784578228904,1,-0.00417067603023175,0.0415841532481512,52.0911488454532,-0.100294840809754,0.92049527203436,1,0.00865268412010483,0.0413822758917612,52.0911488454532,0.209091547858234,0.835192306140188,1
"P00937",0.0102756281824698,0.0586512108993288,24.3801916377851,0.175198909364502,0.862370269642316,1,0.0532707694647627,0.0611986526242934,24.3801916377851,0.87045657347718,0.392541246414019,0.680008995610839,0.0636792600112111,0.0587891330122437,24.3801916377851,1.08318079802179,0.289324955504617,0.939851690219747,0.0411928485666141,0.0590802281158832,24.3801916377851,0.697235773799252,0.492251056420139,0.833723267590586,0.0799764351052211,0.0588687832941849,24.3801916377851,1.35855423927407,0.186726227811836,0.462839792889584,-0.0100166864170726,0.0588296274916752,24.3801916377851,-0.170266018061903,0.866206003987797,1,0.0934629416915959,0.0589597862314995,24.3801916377851,1.58519810985446,0.125808088852699,0.337374632736477,-2.92816647307683e-05,0.0597917748712005,24.3801916377851,-0.000489727304363265,0.999613239374264,1
